architecture,algorithm,compiler,optimization,filename,function_name,function_address,label,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,instruction_count,immediate_entropy,bitwise_op_density,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count
RISCV,XOR-CIPHER,clang,O2,xor_RISCV_clang_O2.elf,xor_encrypt_block,00100922,XOR-CIPHER,9,13,6,2,1,0.013377926421404682,33.22222222222222,1,4,0,0,0,0,299,0.0,0.08435065534057601,0,273,0.2400837740716928,0.031558248171332015,0.1376266772529388,0.013054227028026154,0.0,0.03973818014121784,0,0,120,50,56,216,0.19505851755526657,6.2634554176315405,2.856700761574665,0.020066889632107024,82
RISCV,XOR-CIPHER,clang,O2,xor_RISCV_clang_O2.elf,xor_decrypt_block,00100cf8,XOR-CIPHER,35,52,19,4,2,0.036170212765957444,13.428571428571429,1,26,0,0,0,0,470,0.0,0.04763146867413674,0,409,0.23344949840018522,0.010734562065392096,0.18193396489939953,0.005319488972617998,0.0,0.03157741763612665,0,0,352,50,70,326,0.19949281487743026,6.426619020605889,2.8199646143515023,0.04042553191489362,104
RISCV,XOR-CIPHER,clang,O2,xor_RISCV_clang_O2.elf,xor_stream_encrypt,0010126a,XOR-CIPHER,11,17,8,2,2,0.10344827586206896,5.2727272727272725,2,5,0,0,0,0,58,0.0,0.015693779904306218,0,49,0.1845317840054682,0.0036363636363636364,0.07453684716842611,0.004784688995215311,0.0,0.007272727272727273,0,0,96,3,3,35,0.16666666666666666,6.3183334008653045,2.8138253374561986,0.13793103448275862,40
RISCV,Non-Crypto,clang,O2,xor_RISCV_clang_O2.elf,main,001012fa,Non-Crypto,11,90,81,4,2,0.010416666666666666,69.81818181818181,1,17,0,0,0,0,768,0.0,0.0722699100347242,0,747,0.28889746335930794,0.01706158944268362,0.1025215493451329,0.014562679138895267,0.0,0.04064564145314531,0,0,424,250,200,562,0.14240648940964398,5.988245070142706,2.884758825025088,0.10546875,102
RISCV,Non-Crypto,clang,O3,xor_RISCV_clang_O3.elf,FUN_001006f0,001006f0,Non-Crypto,1,1,2,0,0,0.0,3.0,1,2,0,0,0,0,3,0.0,0.18181818181818182,0,4,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0,0,0,2,1,3,0.09090909090909091,3.0220552088742,2.59490661824394,0.6666666666666666,2
RISCV,Non-Crypto,clang,O3,xor_RISCV_clang_O3.elf,FUN_00100700,00100700,Non-Crypto,1,1,2,0,0,0.0,3.0,1,2,0,0,0,0,3,0.0,0.18181818181818182,0,4,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0,0,0,2,1,3,0.09090909090909091,2.8553885422075336,2.59490661824394,0.6666666666666666,2
RISCV,Non-Crypto,clang,O3,xor_RISCV_clang_O3.elf,FUN_00100710,00100710,Non-Crypto,1,1,2,0,0,0.0,3.0,1,2,0,0,0,0,3,0.0,0.18181818181818182,0,4,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0,0,0,2,1,3,0.09090909090909091,3.0220552088742,2.59490661824394,0.6666666666666666,2
RISCV,Non-Crypto,clang,O3,xor_RISCV_clang_O3.elf,FUN_00100720,00100720,Non-Crypto,1,1,2,0,0,0.0,3.0,1,2,0,0,0,0,3,0.0,0.18181818181818182,0,4,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0,0,0,2,1,3,0.09090909090909091,2.8553885422075336,2.59490661824394,0.6666666666666666,2
RISCV,Non-Crypto,clang,O3,xor_RISCV_clang_O3.elf,FUN_00100730,00100730,Non-Crypto,1,1,2,0,0,0.0,3.0,1,2,0,0,0,0,3,0.0,0.18181818181818182,0,4,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0,0,0,2,1,3,0.09090909090909091,3.0220552088742,2.59490661824394,0.6666666666666666,2
RISCV,Non-Crypto,clang,O3,xor_RISCV_clang_O3.elf,FUN_00100740,00100740,Non-Crypto,1,1,2,0,0,0.0,3.0,1,2,0,0,0,0,3,0.0,0.18181818181818182,0,4,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0,0,0,2,1,3,0.09090909090909091,2.8553885422075336,2.59490661824394,0.6666666666666666,2
RISCV,Non-Crypto,clang,O3,xor_RISCV_clang_O3.elf,FUN_00100750,00100750,Non-Crypto,1,1,2,0,0,0.0,3.0,1,2,0,0,0,0,3,0.0,0.18181818181818182,0,4,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0,0,0,2,1,3,0.09090909090909091,3.0220552088742,2.59490661824394,0.6666666666666666,2
RISCV,Non-Crypto,clang,O3,xor_RISCV_clang_O3.elf,FUN_00100760,00100760,Non-Crypto,1,1,2,0,0,0.0,3.0,1,2,0,0,0,0,3,0.0,0.18181818181818182,0,4,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0,0,0,2,1,3,0.09090909090909091,2.8553885422075336,2.59490661824394,0.6666666666666666,2
RISCV,Non-Crypto,clang,O3,xor_RISCV_clang_O3.elf,_start,00100770,Non-Crypto,1,3,4,0,0,0.08333333333333333,12.0,1,3,0,0,0,0,12,0.0,0.08695652173913043,0,5,0.17391304347826086,0.043478260869565216,0.08695652173913043,0.0,0.0,0.043478260869565216,1,0,0,1,1,4,0.08695652173913043,4.675698135367986,2.1314076078546704,0.3333333333333333,11
RISCV,Non-Crypto,clang,O3,xor_RISCV_clang_O3.elf,_PREINIT_0,00100792,Non-Crypto,1,0,1,0,0,0.0,3.0,2,1,0,0,0,0,3,0.0,0.2,0,2,0.4,0.0,0.0,0.0,0.0,0.2,0,0,0,0,1,2,0.0,3.121928094887362,1.9219280948873623,0.3333333333333333,2
RISCV,Non-Crypto,clang,O3,xor_RISCV_clang_O3.elf,deregister_tm_clones,0010079e,Non-Crypto,4,5,3,0,0,0.2,2.5,2,5,0,0,0,0,10,0.0,0.08571428571428572,0,10,0.17142857142857143,0.0,0.03571428571428571,0.0,0.0,0.08571428571428572,0,0,0,0,3,6,0.05263157894736842,4.215360357297302,2.7205827761460135,0.3,8
RISCV,Non-Crypto,clang,O3,xor_RISCV_clang_O3.elf,register_tm_clones,001007c0,Non-Crypto,4,5,3,0,0,0.13333333333333333,3.75,2,5,0,0,0,0,15,0.0,0.10515873015873016,0,12,0.15476190476190477,0.0,0.03571428571428571,0.0,0.0,0.10515873015873016,0,0,0,0,6,8,0.037037037037037035,4.561482186720775,3.054289466574816,0.2,13
RISCV,Non-Crypto,clang,O3,xor_RISCV_clang_O3.elf,__do_global_dtors_aux,001007ec,Non-Crypto,5,8,5,0,0,0.2,4.0,2,7,0,0,0,0,20,0.0,0.06825396825396826,0,18,0.2761904761904762,0.0,0.1634920634920635,0.0,0.0,0.06825396825396826,0,0,16,0,3,14,0.16666666666666666,5.008253193142326,2.771926181519115,0.25,18
RISCV,XOR-CIPHER,clang,O3,xor_RISCV_clang_O3.elf,xor_init,00100828,XOR-CIPHER,19,29,12,8,2,0.0411522633744856,12.789473684210526,2,21,0,0,0,0,243,0.0,0.08243525480367586,0,185,0.21263913460120887,0.025845864661654134,0.07958376332989336,0.022556390977443608,0.007518796992481203,0.034032999164578116,0,0,48,46,47,130,0.099609375,5.932005763319148,2.9348908023908726,0.04938271604938271,60
RISCV,XOR-CIPHER,clang,O3,xor_RISCV_clang_O3.elf,xor_encrypt_block,00100b04,XOR-CIPHER,9,13,6,2,1,0.013029315960912053,34.111111111111114,1,4,0,0,0,0,307,0.0,0.08531471957011393,0,280,0.23860915453323234,0.03164566840037301,0.13843907698410948,0.013879303734376198,0.0,0.03978974743536471,0,0,120,54,56,219,0.19567979669631513,6.313894335205412,2.860941288313175,0.019543973941368076,77
RISCV,XOR-CIPHER,clang,O3,xor_RISCV_clang_O3.elf,xor_decrypt_block,00100efc,XOR-CIPHER,35,52,19,4,2,0.036170212765957444,13.428571428571429,1,26,0,0,0,0,470,0.0,0.04763146867413674,0,409,0.23344949840018522,0.010734562065392096,0.18193396489939953,0.005319488972617998,0.0,0.03157741763612665,0,0,352,50,70,326,0.19949281487743026,6.382287939581567,2.8199646143515023,0.04042553191489362,104
RISCV,XOR-CIPHER,clang,O3,xor_RISCV_clang_O3.elf,xor_stream_encrypt,0010146e,XOR-CIPHER,11,17,8,2,2,0.10344827586206896,5.2727272727272725,2,5,0,0,0,0,58,0.0,0.015693779904306218,0,49,0.1845317840054682,0.0036363636363636364,0.07453684716842611,0.004784688995215311,0.0,0.007272727272727273,0,0,96,3,3,35,0.16666666666666666,6.290555623087526,2.8138253374561986,0.13793103448275862,40
RISCV,Non-Crypto,clang,O3,xor_RISCV_clang_O3.elf,main,001014fe,Non-Crypto,1,121,122,0,0,0.0011325028312570782,883.0,1,9,0,0,0,0,883,0.0,0.13308411214953272,0,878,0.24785046728971963,0.045233644859813085,0.1319626168224299,0.03514018691588785,0.0,0.052710280373831776,0,0,456,336,235,663,0.1319626168224299,5.794105097132357,2.90855484137917,0.13816534541336353,52
RISCV,Non-Crypto,clang,Os,xor_RISCV_clang_Os.elf,FUN_001006f0,001006f0,Non-Crypto,1,1,2,0,0,0.0,3.0,1,2,0,0,0,0,3,0.0,0.18181818181818182,0,4,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0,0,0,2,1,3,0.09090909090909091,2.8553885422075336,2.59490661824394,0.6666666666666666,2
RISCV,Non-Crypto,clang,Os,xor_RISCV_clang_Os.elf,FUN_00100700,00100700,Non-Crypto,1,1,2,0,0,0.0,3.0,1,2,0,0,0,0,3,0.0,0.18181818181818182,0,4,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0,0,0,2,1,3,0.09090909090909091,2.688721875540867,2.59490661824394,0.6666666666666666,2
RISCV,Non-Crypto,clang,Os,xor_RISCV_clang_Os.elf,FUN_00100710,00100710,Non-Crypto,1,1,2,0,0,0.0,3.0,1,2,0,0,0,0,3,0.0,0.18181818181818182,0,4,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0,0,0,2,1,3,0.09090909090909091,2.8553885422075336,2.59490661824394,0.6666666666666666,2
RISCV,Non-Crypto,clang,Os,xor_RISCV_clang_Os.elf,FUN_00100720,00100720,Non-Crypto,1,1,2,0,0,0.0,3.0,1,2,0,0,0,0,3,0.0,0.18181818181818182,0,4,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0,0,0,2,1,3,0.09090909090909091,2.688721875540867,2.59490661824394,0.6666666666666666,2
RISCV,Non-Crypto,clang,Os,xor_RISCV_clang_Os.elf,FUN_00100730,00100730,Non-Crypto,1,1,2,0,0,0.0,3.0,1,2,0,0,0,0,3,0.0,0.18181818181818182,0,4,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0,0,0,2,1,3,0.09090909090909091,2.8553885422075336,2.59490661824394,0.6666666666666666,2
RISCV,Non-Crypto,clang,Os,xor_RISCV_clang_Os.elf,FUN_00100740,00100740,Non-Crypto,1,1,2,0,0,0.0,3.0,1,2,0,0,0,0,3,0.0,0.18181818181818182,0,4,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0,0,0,2,1,3,0.09090909090909091,2.688721875540867,2.59490661824394,0.6666666666666666,2
RISCV,Non-Crypto,clang,Os,xor_RISCV_clang_Os.elf,FUN_00100750,00100750,Non-Crypto,1,1,2,0,0,0.0,3.0,1,2,0,0,0,0,3,0.0,0.18181818181818182,0,4,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0,0,0,2,1,3,0.09090909090909091,2.8553885422075336,2.59490661824394,0.6666666666666666,2
RISCV,Non-Crypto,clang,Os,xor_RISCV_clang_Os.elf,FUN_00100760,00100760,Non-Crypto,1,1,2,0,0,0.0,3.0,1,2,0,0,0,0,3,0.0,0.18181818181818182,0,4,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0,0,0,2,1,3,0.09090909090909091,2.688721875540867,2.59490661824394,0.6666666666666666,2
RISCV,Non-Crypto,clang,Os,xor_RISCV_clang_Os.elf,_start,00100770,Non-Crypto,1,3,4,0,0,0.08333333333333333,12.0,1,3,0,0,0,0,12,0.0,0.08695652173913043,0,5,0.17391304347826086,0.043478260869565216,0.08695652173913043,0.0,0.0,0.043478260869565216,1,0,0,1,1,4,0.08695652173913043,4.616874605956221,2.1314076078546704,0.3333333333333333,11
RISCV,Non-Crypto,clang,Os,xor_RISCV_clang_Os.elf,_PREINIT_0,00100792,Non-Crypto,1,0,1,0,0,0.0,3.0,2,1,0,0,0,0,3,0.0,0.2,0,2,0.4,0.0,0.0,0.0,0.0,0.2,0,0,0,0,1,2,0.0,3.121928094887362,1.9219280948873623,0.3333333333333333,2
RISCV,Non-Crypto,clang,Os,xor_RISCV_clang_Os.elf,deregister_tm_clones,0010079e,Non-Crypto,4,5,3,0,0,0.2,2.5,2,5,0,0,0,0,10,0.0,0.08571428571428572,0,10,0.17142857142857143,0.0,0.03571428571428571,0.0,0.0,0.08571428571428572,0,0,0,0,3,6,0.05263157894736842,4.215360357297302,2.7205827761460135,0.3,8
RISCV,Non-Crypto,clang,Os,xor_RISCV_clang_Os.elf,register_tm_clones,001007c0,Non-Crypto,4,5,3,0,0,0.13333333333333333,3.75,2,5,0,0,0,0,15,0.0,0.10515873015873016,0,12,0.15476190476190477,0.0,0.03571428571428571,0.0,0.0,0.10515873015873016,0,0,0,0,6,8,0.037037037037037035,4.498871107126151,3.054289466574816,0.2,13
RISCV,Non-Crypto,clang,Os,xor_RISCV_clang_Os.elf,__do_global_dtors_aux,001007ec,Non-Crypto,5,8,5,0,0,0.2,4.0,2,7,0,0,0,0,20,0.0,0.06825396825396826,0,18,0.2761904761904762,0.0,0.1634920634920635,0.0,0.0,0.06825396825396826,0,0,16,0,3,14,0.16666666666666666,5.090234012145145,2.771926181519115,0.25,18
RISCV,XOR-CIPHER,clang,Os,xor_RISCV_clang_Os.elf,xor_init,00100828,XOR-CIPHER,9,14,7,3,2,0.056179775280898875,9.88888888888889,2,9,0,0,0,0,89,0.0,0.0504383724139551,0,71,0.2673130677847659,0.01282525588851893,0.10250763244967215,0.006289308176100629,0.0,0.03132380834933554,0,0,64,10,12,55,0.12437810945273632,6.0310892938382565,2.685983200282952,0.07865168539325842,61
RISCV,XOR-CIPHER,clang,Os,xor_RISCV_clang_Os.elf,xor_encrypt_block,00100922,XOR-CIPHER,9,15,8,3,2,0.045871559633027525,12.11111111111111,1,6,0,0,0,0,109,0.0,0.06982984779079372,0,91,0.22652786493199312,0.031476886702085406,0.0803695173814137,0.006172839506172839,0.0,0.03218012158253548,0,0,88,21,19,65,0.15555555555555556,5.946571370946934,2.8537352350305722,0.07339449541284404,47
RISCV,XOR-CIPHER,clang,Os,xor_RISCV_clang_Os.elf,permute_bytes,00100a54,XOR-CIPHER,10,15,7,3,2,0.09433962264150944,5.3,1,11,0,0,0,0,53,0.0,0.04991013071895425,0,48,0.24212375300997593,0.005555555555555555,0.06139920880632954,0.0,0.0,0.04435457516339869,0,0,24,2,6,37,0.09166666666666666,5.486416482873374,2.588858605603515,0.1320754716981132,34
RISCV,XOR-CIPHER,clang,Os,xor_RISCV_clang_Os.elf,diffuse_bytes,00100aea,XOR-CIPHER,3,3,2,1,2,0.041666666666666664,8.0,2,3,0,0,0,0,24,0.0,0.07751937984496124,0,17,0.06976744186046512,0.031007751937984496,0.031007751937984496,0.015503875968992248,0.0,0.031007751937984496,0,0,0,6,6,9,0.08333333333333333,5.167922314092949,3.1522316503794885,0.08333333333333333,22
RISCV,XOR-CIPHER,clang,Os,xor_RISCV_clang_Os.elf,xor_decrypt_block,00100b34,XOR-CIPHER,10,17,9,4,2,0.05172413793103448,11.6,1,6,0,0,0,0,116,0.0,0.05600961538461539,0,92,0.18498428858722976,0.024914529914529915,0.07403594771241831,0.005555555555555555,0.0,0.025539529914529912,0,0,96,21,19,64,0.15602836879432624,6.06317049224869,2.8938291187673824,0.07758620689655173,49
RISCV,XOR-CIPHER,clang,Os,xor_RISCV_clang_Os.elf,xor_stream_encrypt,00100c76,XOR-CIPHER,10,16,8,2,2,0.10714285714285714,5.6,2,5,0,0,0,0,56,0.0,0.01726315789473684,0,49,0.20409607351712614,0.004,0.08199053188526872,0.005263157894736842,0.0,0.008,0,0,96,3,3,35,0.1693548387096774,6.199335064856204,2.7397182632779367,0.14285714285714285,38
RISCV,Non-Crypto,clang,Os,xor_RISCV_clang_Os.elf,main,00100d02,Non-Crypto,9,39,32,4,2,0.046875,21.333333333333332,1,18,0,0,0,0,192,0.0,0.13942242885797423,0,187,0.28935613994729176,0.0568602464292777,0.04889770723104056,0.0,0.0,0.08256218242869655,0,0,424,54,49,152,0.061386138613861385,5.407204928870353,2.5470325626442882,0.16666666666666666,45
RISCV,Non-Crypto,riscv64-linux-gnu-gcc,O0,xor_RISCV_riscv64-linux-gnu-gcc_O0.elf,FUN_001007b0,001007b0,Non-Crypto,1,1,2,0,0,0.0,3.0,1,2,0,0,0,0,3,0.0,0.18181818181818182,0,4,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0,0,0,2,1,3,0.09090909090909091,2.8553885422075336,2.59490661824394,0.6666666666666666,2
RISCV,Non-Crypto,riscv64-linux-gnu-gcc,O0,xor_RISCV_riscv64-linux-gnu-gcc_O0.elf,FUN_001007c0,001007c0,Non-Crypto,1,1,2,0,0,0.0,3.0,1,2,0,0,0,0,3,0.0,0.18181818181818182,0,4,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0,0,0,2,1,3,0.09090909090909091,2.688721875540867,2.59490661824394,0.6666666666666666,2
RISCV,Non-Crypto,riscv64-linux-gnu-gcc,O0,xor_RISCV_riscv64-linux-gnu-gcc_O0.elf,FUN_001007d0,001007d0,Non-Crypto,1,1,2,0,0,0.0,3.0,1,2,0,0,0,0,3,0.0,0.18181818181818182,0,4,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0,0,0,2,1,3,0.09090909090909091,2.8553885422075336,2.59490661824394,0.6666666666666666,2
RISCV,Non-Crypto,riscv64-linux-gnu-gcc,O0,xor_RISCV_riscv64-linux-gnu-gcc_O0.elf,FUN_001007e0,001007e0,Non-Crypto,1,1,2,0,0,0.0,3.0,1,2,0,0,0,0,3,0.0,0.18181818181818182,0,4,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0,0,0,2,1,3,0.09090909090909091,2.688721875540867,2.59490661824394,0.6666666666666666,2
RISCV,Non-Crypto,riscv64-linux-gnu-gcc,O0,xor_RISCV_riscv64-linux-gnu-gcc_O0.elf,FUN_001007f0,001007f0,Non-Crypto,1,1,2,0,0,0.0,3.0,1,2,0,0,0,0,3,0.0,0.18181818181818182,0,4,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0,0,0,2,1,3,0.09090909090909091,2.8553885422075336,2.59490661824394,0.6666666666666666,2
RISCV,Non-Crypto,riscv64-linux-gnu-gcc,O0,xor_RISCV_riscv64-linux-gnu-gcc_O0.elf,FUN_00100800,00100800,Non-Crypto,1,1,2,0,0,0.0,3.0,1,2,0,0,0,0,3,0.0,0.18181818181818182,0,4,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0,0,0,2,1,3,0.09090909090909091,2.688721875540867,2.59490661824394,0.6666666666666666,2
RISCV,Non-Crypto,riscv64-linux-gnu-gcc,O0,xor_RISCV_riscv64-linux-gnu-gcc_O0.elf,FUN_00100810,00100810,Non-Crypto,1,1,2,0,0,0.0,3.0,1,2,0,0,0,0,3,0.0,0.18181818181818182,0,4,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0,0,0,2,1,3,0.09090909090909091,2.8553885422075336,2.59490661824394,0.6666666666666666,2
RISCV,Non-Crypto,riscv64-linux-gnu-gcc,O0,xor_RISCV_riscv64-linux-gnu-gcc_O0.elf,FUN_00100820,00100820,Non-Crypto,1,1,2,0,0,0.0,3.0,1,2,0,0,0,0,3,0.0,0.18181818181818182,0,4,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0,0,0,2,1,3,0.09090909090909091,2.688721875540867,2.59490661824394,0.6666666666666666,2
RISCV,Non-Crypto,riscv64-linux-gnu-gcc,O0,xor_RISCV_riscv64-linux-gnu-gcc_O0.elf,FUN_00100830,00100830,Non-Crypto,1,1,2,0,0,0.0,3.0,1,2,0,0,0,0,3,0.0,0.18181818181818182,0,4,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0,0,0,2,1,3,0.09090909090909091,2.8553885422075336,2.59490661824394,0.6666666666666666,2
RISCV,Non-Crypto,riscv64-linux-gnu-gcc,O0,xor_RISCV_riscv64-linux-gnu-gcc_O0.elf,_start,00100840,Non-Crypto,1,3,4,0,0,0.08333333333333333,12.0,1,3,0,0,0,0,12,0.0,0.08695652173913043,0,5,0.17391304347826086,0.043478260869565216,0.08695652173913043,0.0,0.0,0.043478260869565216,1,0,0,1,1,4,0.08695652173913043,4.558051076544457,2.1314076078546704,0.3333333333333333,11
RISCV,Non-Crypto,riscv64-linux-gnu-gcc,O0,xor_RISCV_riscv64-linux-gnu-gcc_O0.elf,_PREINIT_0,00100862,Non-Crypto,1,0,1,0,0,0.0,3.0,2,1,0,0,0,0,3,0.0,0.2,0,2,0.4,0.0,0.0,0.0,0.0,0.2,0,0,0,0,1,2,0.0,3.121928094887362,1.9219280948873623,0.3333333333333333,2
RISCV,Non-Crypto,riscv64-linux-gnu-gcc,O0,xor_RISCV_riscv64-linux-gnu-gcc_O0.elf,deregister_tm_clones,0010086e,Non-Crypto,4,5,3,0,0,0.2,2.5,2,5,0,0,0,0,10,0.0,0.08571428571428572,0,10,0.17142857142857143,0.0,0.03571428571428571,0.0,0.0,0.08571428571428572,0,0,0,0,3,6,0.05263157894736842,4.134334254292495,2.7205827761460135,0.3,8
RISCV,Non-Crypto,riscv64-linux-gnu-gcc,O0,xor_RISCV_riscv64-linux-gnu-gcc_O0.elf,register_tm_clones,00100890,Non-Crypto,4,5,3,0,0,0.13333333333333333,3.75,2,5,0,0,0,0,15,0.0,0.10515873015873016,0,12,0.15476190476190477,0.0,0.03571428571428571,0.0,0.0,0.10515873015873016,0,0,0,0,6,8,0.037037037037037035,4.6069367321753205,3.054289466574816,0.2,13
RISCV,Non-Crypto,riscv64-linux-gnu-gcc,O0,xor_RISCV_riscv64-linux-gnu-gcc_O0.elf,__do_global_dtors_aux,001008bc,Non-Crypto,5,8,5,0,0,0.2,4.0,2,7,0,0,0,0,20,0.0,0.06825396825396826,0,18,0.2761904761904762,0.0,0.1634920634920635,0.0,0.0,0.06825396825396826,0,0,16,0,3,14,0.16666666666666666,5.0427359517630155,2.771926181519115,0.25,18
RISCV,XOR-CIPHER,riscv64-linux-gnu-gcc,O0,xor_RISCV_riscv64-linux-gnu-gcc_O0.elf,init_inv_sbox,001008f8,XOR-CIPHER,6,7,3,1,1,0.05555555555555555,6.0,2,5,0,0,0,0,36,0.0,0.04022720199190787,0,32,0.2699346405228758,0.003968253968253968,0.1411025521319639,0.0,0.0,0.036258948023653904,0,0,20,1,4,27,0.13333333333333333,5.391201263130349,2.7918096206960072,0.08333333333333333,32
RISCV,XOR-CIPHER,riscv64-linux-gnu-gcc,O0,xor_RISCV_riscv64-linux-gnu-gcc_O0.elf,rotl8,00100968,XOR-CIPHER,1,0,1,0,0,0.0,33.0,2,1,0,0,0,0,33,0.0,0.125,0,20,0.16666666666666666,0.041666666666666664,0.08333333333333333,0.0,0.0,0.08333333333333333,0,0,24,4,8,16,0.08333333333333333,5.264935038249545,2.840694636770619,0.030303030303030304,29
RISCV,XOR-CIPHER,riscv64-linux-gnu-gcc,O0,xor_RISCV_riscv64-linux-gnu-gcc_O0.elf,rotr8,001009ca,XOR-CIPHER,1,0,1,0,0,0.0,33.0,2,1,0,0,0,0,33,0.0,0.125,0,20,0.16666666666666666,0.041666666666666664,0.08333333333333333,0.0,0.0,0.08333333333333333,0,0,24,4,8,16,0.08333333333333333,5.264935038249545,2.840694636770619,0.030303030303030304,29
RISCV,XOR-CIPHER,riscv64-linux-gnu-gcc,O0,xor_RISCV_riscv64-linux-gnu-gcc_O0.elf,xor_key_schedule,00100a2c,XOR-CIPHER,7,10,5,2,1,0.028985507246376812,19.714285714285715,2,5,0,0,0,0,138,0.0,0.012138188608776844,0,102,0.2078545637369167,0.00326797385620915,0.15455165749283398,0.0014005602240896359,0.0,0.007469654528478058,0,0,40,10,19,88,0.12403100775193798,5.691466101002763,2.8736761277987823,0.036231884057971016,78
RISCV,XOR-CIPHER,riscv64-linux-gnu-gcc,O0,xor_RISCV_riscv64-linux-gnu-gcc_O0.elf,xor_init,00100bd2,XOR-CIPHER,1,3,4,0,0,0.05263157894736842,19.0,1,4,0,0,0,0,19,0.0,0.0,0,12,0.26666666666666666,0.0,0.2,0.0,0.0,0.0,0,0,32,0,0,12,0.2,5.1310280831124775,2.073572210040755,0.21052631578947367,17
RISCV,XOR-CIPHER,riscv64-linux-gnu-gcc,O0,xor_RISCV_riscv64-linux-gnu-gcc_O0.elf,substitute_bytes,00100c0a,XOR-CIPHER,7,8,3,1,1,0.043478260869565216,6.571428571428571,2,3,0,0,0,0,46,0.0,0.011208791208791211,0,40,0.2653812853812854,0.0,0.1519058719058719,0.0,0.0,0.011208791208791211,0,0,44,0,2,36,0.1652892561983471,5.1750992415636485,2.7477001604446194,0.06521739130434782,32
RISCV,XOR-CIPHER,riscv64-linux-gnu-gcc,O0,xor_RISCV_riscv64-linux-gnu-gcc_O0.elf,permute_bytes,00100c96,XOR-CIPHER,15,22,9,3,1,0.06363636363636363,7.333333333333333,2,14,0,0,0,0,110,0.0,0.01999444305520825,0,86,0.20472493123280822,0.0,0.14619043649801342,0.002150537634408602,0.0,0.017843905420799645,0,0,76,1,12,73,0.16044776119402984,5.822392114975141,2.7807138628867243,0.08181818181818182,66
RISCV,XOR-CIPHER,riscv64-linux-gnu-gcc,O0,xor_RISCV_riscv64-linux-gnu-gcc_O0.elf,diffuse_bytes,00100dde,XOR-CIPHER,4,6,4,1,1,0.028169014084507043,17.75,2,5,0,0,0,0,71,0.0,0.01773049645390071,0,51,0.22996453900709218,0.0070921985815602835,0.1662898936170213,0.0035460992907801418,0.0,0.0070921985815602835,0,0,56,6,6,43,0.1443850267379679,5.8102430564292895,2.7946507351232386,0.056338028169014086,43
RISCV,XOR-CIPHER,riscv64-linux-gnu-gcc,O0,xor_RISCV_riscv64-linux-gnu-gcc_O0.elf,xor_encrypt_block,00100eae,XOR-CIPHER,11,20,11,2,1,0.07142857142857142,8.909090909090908,2,10,0,0,0,0,98,0.0,0.015192370283589272,0,64,0.19278156831585508,0.0024906600249066002,0.12416429661768282,0.004177881332101394,0.0,0.008523828926581278,0,0,72,4,7,52,0.14035087719298245,6.0804594122727105,2.805344055181245,0.11224489795918367,68
