architecture,algorithm,compiler,optimization,filename,function_name,function_address,label,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,instruction_count,immediate_entropy,bitwise_op_density,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x86,SHA-1,gcc,O2.elf,sha1_x86_gcc_O2.elf,sha1_init,001014a0,SHA-1,1,0,1,0,0,0,9,2,1,0,0,0,0,9,0,0,0,6,0.3,0,0.3,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,8,0,0,6,0.3,4.606283523,1.983383098,0.111111111,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x86,SHA-1,gcc,O2.elf,sha1_x86_gcc_O2.elf,sha1_update,1.01E+03,SHA-1,7,10,5,2,2,0.117647059,4.857142857,3,6,0,0,0,0,34,0,0.105506127,0,93,0.176033798,0.105506127,0.15768004,0,0.013384813,0,FALSE,FALSE,FALSE,FALSE,0,0,8,17,0,24,0.143835616,5.290273725,3.837795086,0.147058824,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x86,SHA-1,gcc,O2.elf,sha1_x86_gcc_O2.elf,sha1_final,101560,SHA-1,19,31,14,2,2,0.12745098,5.368421053,2,21,0,0,0,0,102,0,0.182488287,0,543,0.091471897,0.162426503,0.067243201,0.011956256,0.014117407,0.008105528,FALSE,FALSE,FALSE,FALSE,0,0,8,196,26,66,0.055312955,5.863233212,3.922333542,0.137254902,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x86,Non-Crypto,gcc,O2.elf,sha1_x86_gcc_O2.elf,_fini,001016dc,Non-Crypto,1,0,1,0,0,0,4,2,1,0,0,0,0,4,0,0.19047619,0,21,0.142857143,0.19047619,0.047619048,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,8,4,0,3,0.047619048,3.238901257,3.344698375,0.25,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x86,Non-Crypto,gcc,O3.elf,sha1_x86_gcc_O3.elf,_init,101000,Non-Crypto,3,4,3,0,0,0.25,2.666666667,2,4,0,0,0,0,8,0,0.138888889,0,31,0.155555556,0.138888889,0.111111111,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,8,7,0,4,0.055555556,4.236368984,3.5957296,0.375,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x86,Non-Crypto,gcc,O3.elf,sha1_x86_gcc_O3.elf,FUN_00101020,101020,Non-Crypto,1,1,2,0,0,0,2,1,2,0,0,0,0,2,0,0,0,1,0.25,0,0.25,0,0,0,FALSE,FALSE,FALSE,FALSE,1,0,8,0,0,1,0.25,2.777362795,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x86,Non-Crypto,gcc,O3.elf,sha1_x86_gcc_O3.elf,FUN_00101080,101080,Non-Crypto,1,2,3,0,0,0.5,2,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,8,0,0,0,0,3.277613437,0,1.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x86,Non-Crypto,gcc,O3.elf,sha1_x86_gcc_O3.elf,main,1.01E+03,Non-Crypto,5,13,10,1,2,0.052631579,11.4,2,11,0,0,0,0,57,0,0.105059646,0,122,0.183120801,0.088166735,0.173358015,0.016892911,0.001960784,0,FALSE,FALSE,FALSE,FALSE,0,0,112,25,5,32,0.13,5.112103696,3.678049291,0.175438596,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x86,Non-Crypto,gcc,O3.elf,sha1_x86_gcc_O3.elf,_start,001011f0,Non-Crypto,1,1,2,0,0,0,13,1,2,0,0,0,0,13,0,0.210526316,0,40,0.070175439,0.157894737,0.070175439,0.052631579,0,0,FALSE,FALSE,FALSE,FALSE,0,0,16,12,3,4,0.070175439,4.714646921,3.174137821,0.153846154,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x86,Non-Crypto,gcc,O3.elf,sha1_x86_gcc_O3.elf,deregister_tm_clones,101220,Non-Crypto,4,5,3,0,0,0.222222222,2.25,2,5,0,0,0,0,9,0,0.106643357,0,21,0.102564103,0.106643357,0.083333333,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,8,5,0,2,0.035714286,3.973512754,3.338804369,0.333333333,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x86,Non-Crypto,gcc,O3.elf,sha1_x86_gcc_O3.elf,register_tm_clones,101250,Non-Crypto,4,5,3,0,0,0.142857143,3.5,2,5,0,0,0,0,14,0,0.184686673,0,109,0.093042071,0.17255075,0.083333333,0,0,0.012135922,FALSE,FALSE,FALSE,FALSE,0,0,8,46,5,5,0.008474576,4.466857823,3.436429547,0.214285714,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x86,Non-Crypto,gcc,O3.elf,sha1_x86_gcc_O3.elf,__do_global_dtors_aux,101290,Non-Crypto,5,7,4,0,0,0.214285714,2.8,2,7,0,0,0,0,14,0,0.06,0,28,0.214545455,0.06,0.184545455,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,8,4,0,8,0.133333333,4.489356087,3.716868586,0.285714286,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x86,SHA-1,gcc,O3.elf,sha1_x86_gcc_O3.elf,sha1_transform,1.01E+03,SHA-1,17,23,8,3,2,0.026717557,15.41176471,2,10,0,0,0,0,262,0,0.194512367,0,1401,0.104607579,0.135702518,0.060231763,0.027147919,0.025061662,0.03166193,FALSE,FALSE,FALSE,FALSE,0,0,368,162,178,606,0.022268041,5.778701463,3.467984595,0.030534351,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x86,SHA-1,gcc,O3.elf,sha1_x86_gcc_O3.elf,sha1_init,101730,SHA-1,1,0,1,0,0,0,7,2,1,0,0,0,0,7,0,0,0,5,0.3125,0,0.3125,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,8,0,0,5,0.3125,3.882093092,2.048794941,0.142857143,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x86,SHA-1,gcc,O3.elf,sha1_x86_gcc_O3.elf,sha1_update,101760,SHA-1,8,11,5,2,2,0.111111111,4.5,3,6,0,0,0,0,36,0,0.127218615,0,103,0.156222944,0.115854978,0.136363636,0.011363636,0.016287879,0,FALSE,FALSE,FALSE,FALSE,0,0,8,20,1,26,0.132911392,5.42246994,3.844470661,0.138888889,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x86,SHA-1,gcc,O3.elf,sha1_x86_gcc_O3.elf,sha1_final,1.02E+03,SHA-1,16,27,13,1,2,0.091666667,7.5,1,18,0,0,0,0,120,0,0.168588543,0,361,0.096065142,0.152232311,0.069508198,0.013741169,0.016764421,0.002615063,FALSE,FALSE,FALSE,FALSE,0,0,8,95,16,87,0.11971831,5.965797172,3.91064704,0.108333333,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x86,Non-Crypto,gcc,O3.elf,sha1_x86_gcc_O3.elf,_fini,0010199c,Non-Crypto,1,0,1,0,0,0,4,2,1,0,0,0,0,4,0,0.19047619,0,21,0.142857143,0.19047619,0.047619048,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,8,4,0,3,0.047619048,3.238901257,3.344698375,0.25,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x86,Non-Crypto,gcc,Os.elf,sha1_x86_gcc_Os.elf,_init,101000,Non-Crypto,3,4,3,0,0,0.25,2.666666667,2,4,0,0,0,0,8,0,0.138888889,0,31,0.155555556,0.138888889,0.111111111,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,8,7,0,4,0.055555556,4.236368984,3.5957296,0.375,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x86,Non-Crypto,gcc,Os.elf,sha1_x86_gcc_Os.elf,FUN_00101020,101020,Non-Crypto,1,1,2,0,0,0,2,1,2,0,0,0,0,2,0,0,0,1,0.25,0,0.25,0,0,0,FALSE,FALSE,FALSE,FALSE,1,0,8,0,0,1,0.25,2.777362795,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x86,Non-Crypto,gcc,Os.elf,sha1_x86_gcc_Os.elf,FUN_00101070,101070,Non-Crypto,1,2,3,0,0,0.5,2,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,8,0,0,0,0,3.277613437,0,1.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x86,Non-Crypto,gcc,Os.elf,sha1_x86_gcc_Os.elf,main,001010c0,Non-Crypto,5,14,11,1,2,0.057692308,10.4,2,12,0,0,0,0,52,0,0.111742212,0,128,0.182456498,0.092779051,0.170037348,0.018963161,0.005,0,FALSE,FALSE,FALSE,FALSE,0,0,168,28,6,29,0.116751269,4.990133624,3.686849693,0.211538462,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x86,Non-Crypto,gcc,Os.elf,sha1_x86_gcc_Os.elf,_start,001011a0,Non-Crypto,1,1,2,0,0,0,13,1,2,0,0,0,0,13,0,0.210526316,0,40,0.070175439,0.157894737,0.070175439,0.052631579,0,0,FALSE,FALSE,FALSE,FALSE,0,0,16,12,3,4,0.070175439,4.681880803,3.174137821,0.153846154,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x86,Non-Crypto,gcc,Os.elf,sha1_x86_gcc_Os.elf,deregister_tm_clones,001011d0,Non-Crypto,4,5,3,0,0,0.222222222,2.25,2,5,0,0,0,0,9,0,0.106643357,0,21,0.102564103,0.106643357,0.083333333,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,8,5,0,2,0.035714286,3.995715327,3.338804369,0.333333333,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x86,Non-Crypto,gcc,Os.elf,sha1_x86_gcc_Os.elf,register_tm_clones,101200,Non-Crypto,4,5,3,0,0,0.142857143,3.5,2,5,0,0,0,0,14,0,0.184686673,0,109,0.093042071,0.17255075,0.083333333,0,0,0.012135922,FALSE,FALSE,FALSE,FALSE,0,0,8,46,5,5,0.008474576,4.520875225,3.436429547,0.214285714,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x86,Non-Crypto,gcc,Os.elf,sha1_x86_gcc_Os.elf,__do_global_dtors_aux,101240,Non-Crypto,5,7,4,0,0,0.214285714,2.8,2,7,0,0,0,0,14,0,0.06,0,28,0.214545455,0.06,0.184545455,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,8,4,0,8,0.133333333,4.526393124,3.716868586,0.285714286,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x86,SHA-1,gcc,Os.elf,sha1_x86_gcc_Os.elf,sha1_transform,101289,SHA-1,17,23,8,3,2,0.05982906,6.882352941,2,10,0,0,0,0,117,0,0.166584459,0,588,0.116986644,0.138988558,0.060768316,0.022377466,0.002024291,0.005218435,FALSE,FALSE,FALSE,FALSE,0,0,392,180,30,78,0.055699482,5.96119281,3.87965423,0.068376068,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x86,SHA-1,gcc,Os.elf,sha1_x86_gcc_Os.elf,sha1_init,101410,SHA-1,1,0,1,0,0,0,9,2,1,0,0,0,0,9,0,0,0,6,0.3,0,0.3,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,8,0,0,6,0.3,4.606283523,1.983383098,0.111111111,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
